time,NYE05.wind_speed_100m,NYE05.wave_height,RUWRF.wind_speed_100m,RUWRF.wind_dir_100m,NOAA.wave_height,NOAA.wave_dir,NOAA.wind_speed_10m,NOAA.wind_dir_10m
2020-03-07 23:00:00+00:00,14.519833333333333,2.7,10.057990885682992,332.15980169965604,2.6,85.93,11.54,340.56
2020-03-08 00:00:00+00:00,15.09565,3.08,10.757997869382667,334.9458760509837,2.52,85.84,11.3,341.51
2020-03-08 01:00:00+00:00,14.289700000000002,3.02,12.858364754976401,342.336408413232,2.44,85.75,11.07,342.46
2020-03-08 02:00:00+00:00,13.017949999999999,2.72,12.07932237518613,344.80838040576856,2.36,85.66,10.83,343.41
2020-03-08 03:00:00+00:00,12.12435,2.7,11.205589937993011,343.0795466063284,2.25,85.74,9.78,341.22
2020-03-08 04:00:00+00:00,11.036850000000001,2.51,10.081476062708374,340.73450276687953,2.14,85.81,8.74,339.04
2020-03-08 05:00:00+00:00,10.224558333333333,2.31,8.458255956407369,340.4132335985722,2.03,85.89,7.69,336.85
2020-03-08 06:00:00+00:00,9.67505,1.96,7.282602614434742,335.75914817213686,1.94,86.0,7.09,326.91
2020-03-08 07:00:00+00:00,8.106583333333335,1.93,6.2702074239829,333.3354096736649,1.84,86.12,6.48,316.98
2020-03-08 08:00:00+00:00,6.87145,1.87,5.917257080428801,330.85931573259626,1.75,86.23,5.88,307.04
2020-03-08 09:00:00+00:00,6.149850000000001,1.88,5.511743328899876,324.067553476202,1.69,84.67,6.45,303.59
2020-03-08 10:00:00+00:00,6.316433333333333,1.72,5.1984931158754,305.9512931368018,1.64,83.11,7.02,300.15
2020-03-08 11:00:00+00:00,8.45635,1.74,5.864270503179236,294.58735138180106,1.58,81.55,7.59,296.7
2020-03-08 12:00:00+00:00,8.85845,1.62,8.198896138694533,293.3374223436417,1.55,81.77,7.84,288.26
2020-03-08 13:00:00+00:00,6.750133333333333,1.79,6.2792821409050275,290.27866646617383,1.51,82.0,8.08,279.83
2020-03-08 14:00:00+00:00,8.510883333333332,1.68,7.86867688948954,276.48247698002757,1.48,82.22,8.33,271.39
2020-03-08 15:00:00+00:00,8.217983333333335,1.63,9.860930834768485,268.1740295430357,1.47,82.33,8.76,265.44
2020-03-08 16:00:00+00:00,8.858416666666669,1.62,8.939413495682334,258.1126907860817,1.45,82.44,9.19,259.5
2020-03-08 17:00:00+00:00,9.5303,1.46,9.224188317249444,258.8482356284664,1.44,82.55,9.62,253.55
2020-03-08 18:00:00+00:00,9.604316666666666,1.44,10.34877359189589,258.39231043785264,1.44,82.6,9.7,250.02
2020-03-08 19:00:00+00:00,9.923866666666665,1.4,10.285494926899561,252.37440668362382,1.43,82.65,9.78,246.5
2020-03-08 20:00:00+00:00,11.612266666666669,1.33,10.016426472087288,233.7482277832513,1.43,82.7,9.86,242.97
2020-03-08 21:00:00+00:00,12.737733333333333,1.31,10.377661838434804,225.93957956388263,1.48,82.77,9.96,240.63
2020-03-08 22:00:00+00:00,13.746283333333333,1.28,10.878533054089415,226.77118376280788,1.52,82.84,10.06,238.29
2020-03-08 23:00:00+00:00,15.289366666666666,1.53,12.823300570883104,230.65499892011184,1.57,82.91,10.16,235.95
2020-03-09 00:00:00+00:00,15.96195,1.61,13.864756708522124,239.2880969104472,1.61,132.76,10.28,238.61
2020-03-09 01:00:00+00:00,16.612849999999998,1.73,13.275436269731395,240.91400258091664,1.64,182.6,10.39,241.26
2020-03-09 02:00:00+00:00,15.254716666666667,1.92,14.351934221682358,245.17805786277302,1.68,232.45,10.51,243.92
2020-03-09 03:00:00+00:00,14.87345,1.81,14.427082881201574,245.7896965516224,1.63,231.56,10.09,242.82
2020-03-09 04:00:00+00:00,14.55865,1.87,14.070119677070418,246.170447826536,1.59,230.68,9.66,241.71
2020-03-09 05:00:00+00:00,15.810083333333333,1.77,13.294574880425376,243.31243734499188,1.54,229.79,9.24,240.61
2020-03-09 06:00:00+00:00,15.385233333333334,1.62,13.917834048450535,241.10408096935703,1.51,228.17,9.27,240.67
2020-03-09 07:00:00+00:00,14.980550000000001,1.67,13.984274563508315,241.0977162588281,1.48,226.56,9.29,240.73
2020-03-09 08:00:00+00:00,13.983550000000001,1.7,13.746620709704171,242.71878283397618,1.45,224.94,9.32,240.79
2020-03-09 09:00:00+00:00,12.873266666666666,1.55,13.260299098605072,244.92197987107312,1.45,223.92,9.28,238.33
2020-03-09 10:00:00+00:00,12.321399999999999,1.44,13.467532599768491,243.8412663921938,1.45,222.89,9.24,235.88
2020-03-09 11:00:00+00:00,12.138049999999998,1.26,11.890879736969366,243.54367780840215,1.45,221.87,9.2,233.42
2020-03-09 12:00:00+00:00,12.52475,1.42,12.391156970540044,245.15074854312198,1.46,221.22,9.33,234.34
2020-03-09 13:00:00+00:00,13.101333333333335,1.41,12.925944626440153,244.3286293871737,1.48,220.57,9.47,235.25
2020-03-09 14:00:00+00:00,13.0646,1.44,13.245992483295215,244.7393136621984,1.49,219.92,9.6,236.17
2020-03-09 15:00:00+00:00,13.3362,1.41,12.305689584300316,244.13547501494182,1.52,217.82,9.72,234.29
2020-03-09 16:00:00+00:00,13.214966666666669,1.42,12.061121817818147,239.15347276753462,1.54,215.71,9.83,232.42
2020-03-09 17:00:00+00:00,13.458416666666665,1.34,11.795690920794986,235.27926176620926,1.57,213.61,9.95,230.54
2020-03-09 18:00:00+00:00,13.2228,1.43,12.373283543476944,230.5700302399315,1.62,213.3,10.37,226.91
2020-03-09 19:00:00+00:00,13.614916666666668,1.37,13.350257152933034,227.45720998511032,1.66,212.98,10.79,223.28
2020-03-09 20:00:00+00:00,14.971933333333334,1.43,14.320431148302687,225.28639218346112,1.71,212.67,11.21,219.65
2020-03-09 21:00:00+00:00,16.07313333333333,1.47,15.13320566202744,224.43656373812908,1.73,212.24,11.13,220.26
2020-03-09 22:00:00+00:00,16.30175,1.62,15.885653623666085,224.13299767426741,1.74,211.81,11.06,220.87
2020-03-09 23:00:00+00:00,16.667733333333334,1.69,15.434473754693556,223.62581493355503,1.76,211.38,10.98,221.48
2020-03-10 00:00:00+00:00,18.707483333333332,1.61,16.078096000833572,227.28451333331336,1.77,209.89,10.76,223.56
2020-03-10 01:00:00+00:00,17.647133333333333,1.66,14.746034021780641,224.34240478607887,1.78,208.41,10.54,225.65
2020-03-10 02:00:00+00:00,15.929499999999999,1.79,15.743944850136984,226.43837533470867,1.79,206.92,10.32,227.73
2020-03-10 03:00:00+00:00,15.480533333333334,1.53,15.509569489823418,228.27200415426185,1.79,206.72,10.26,229.53
2020-03-10 04:00:00+00:00,16.102766666666668,1.56,16.334890068593673,228.6640896916988,1.79,206.52,10.19,231.32
2020-03-10 05:00:00+00:00,16.669699999999995,1.52,16.90802393678014,230.86176939268918,1.79,206.32,10.13,233.12
2020-03-10 06:00:00+00:00,16.58575,1.47,17.742249060759338,235.80101442675547,1.8,205.03,10.11,231.04
2020-03-10 07:00:00+00:00,16.416883333333335,1.46,17.43198361074203,239.4418146489914,1.82,203.73,10.08,228.95
2020-03-10 08:00:00+00:00,17.856933333333334,1.4,17.002743437684607,238.92798900693023,1.83,202.44,10.06,226.87
2020-03-10 09:00:00+00:00,17.491266666666668,1.6,16.703986434946227,231.74445443800846,1.86,202.66,10.41,226.98
2020-03-10 10:00:00+00:00,17.52266666666667,1.63,17.668548489053148,232.89399879318725,1.9,202.87,10.75,227.08
2020-03-10 11:00:00+00:00,18.143483333333332,1.6,17.742694500538562,232.9475531946132,1.93,203.09,11.1,227.19
2020-03-10 12:00:00+00:00,18.561283333333332,1.56,17.258419690161094,233.5386635652623,1.98,203.58,11.29,227.32
2020-03-10 13:00:00+00:00,18.193633333333334,1.59,17.703915255440158,230.9984678396204,2.03,204.06,11.48,227.44
2020-03-10 14:00:00+00:00,18.525816666666664,1.76,18.23950757926524,228.29070162992454,2.08,204.55,11.67,227.57
2020-03-10 15:00:00+00:00,18.183466666666664,1.84,18.267184556296943,229.31532382752232,2.13,204.94,11.75,224.78
2020-03-10 16:00:00+00:00,17.45385,1.87,17.824590136948196,229.73627753474503,2.18,205.34,11.82,221.98
2020-03-10 17:00:00+00:00,17.570166666666665,1.95,19.121022543573943,226.427924893305,2.23,205.73,11.9,219.19
2020-03-10 18:00:00+00:00,17.832266666666666,1.93,20.0856437012598,223.7218464330308,2.3,204.79,11.99,220.05
2020-03-10 19:00:00+00:00,18.351033333333334,2.12,21.128669377595635,220.949058305111,2.36,203.86,12.08,220.91
2020-03-10 20:00:00+00:00,18.899283333333333,2.14,21.415430893131443,219.10717091228457,2.43,202.92,12.17,221.77
2020-03-10 21:00:00+00:00,19.567333333333334,2.08,24.026223344308058,218.19678973942212,2.47,203.87,12.14,220.26
2020-03-10 22:00:00+00:00,19.219616666666663,1.97,22.813476839105395,213.5237934686596,2.5,204.83,12.12,218.76
2020-03-10 23:00:00+00:00,18.717783333333333,2.04,23.463407385249162,216.3658975511676,2.54,205.78,12.09,217.25
2020-03-11 00:00:00+00:00,18.263416666666668,2.07,23.553349959575527,218.12486010409717,2.53,206.3,12.07,219.89
2020-03-11 01:00:00+00:00,18.852666666666668,1.89,16.11828067702399,218.97524733477627,2.52,206.81,12.06,222.52
2020-03-11 02:00:00+00:00,18.0839,1.92,17.584816088275627,223.7747074903469,2.51,207.33,12.04,225.16
2020-03-11 03:00:00+00:00,17.87496666666667,1.93,18.102564077697238,227.49218553402432,2.4,206.47,11.22,239.28
2020-03-11 04:00:00+00:00,16.02006666666667,1.71,18.338769593670094,233.9170295964357,2.29,205.61,10.4,253.41
2020-03-11 05:00:00+00:00,15.720999999999998,1.61,16.47352487543586,266.78807981665125,2.18,204.75,9.58,267.53
2020-03-11 06:00:00+00:00,15.3176,1.72,12.39996547958994,319.4831133601365,2.07,203.61,8.6,295.05
2020-03-11 07:00:00+00:00,15.2543,1.78,12.691019661497286,343.50885073687493,1.95,202.48,7.63,322.56
2020-03-11 08:00:00+00:00,15.248883333333332,1.72,11.529145193953598,347.58685674852745,1.84,201.34,6.65,350.08
2020-03-11 09:00:00+00:00,15.315766666666663,1.55,12.452229010019105,350.17155766776705,1.78,199.81,7.08,351.89
2020-03-11 10:00:00+00:00,13.172166666666667,1.47,11.00312539388749,355.16728189366853,1.72,198.28,7.52,353.69
2020-03-11 11:00:00+00:00,10.462083333333334,1.52,9.8348310121868,358.46955381064566,1.66,196.75,7.95,355.5
2020-03-11 12:00:00+00:00,9.222233333333334,1.52,9.095044727950436,14.09730382595228,1.62,195.56,7.57,359.3
2020-03-11 13:00:00+00:00,8.097900000000001,1.51,8.169813356252902,15.515191658863273,1.58,194.36,7.18,3.11
2020-03-11 14:00:00+00:00,8.75315,1.34,7.540495873370196,25.47279390618257,1.54,193.17,6.8,6.91
2020-03-11 15:00:00+00:00,8.297616666666666,1.33,7.169302316740385,32.22649324084705,1.48,192.6,6.05,10.28
2020-03-11 16:00:00+00:00,6.384316666666667,1.37,6.371481453043815,39.96800297625049,1.41,192.03,5.3,13.66
2020-03-11 17:00:00+00:00,5.660433333333334,1.29,5.846225035209905,45.334120455161276,1.35,191.46,4.55,17.03
2020-03-11 18:00:00+00:00,4.364883333333333,1.4,5.098837086510499,55.2257672595216,1.29,191.4,3.76,34.29
2020-03-11 19:00:00+00:00,4.390983333333334,1.29,4.427839588806037,60.68924369394677,1.23,191.35,2.96,51.54
2020-03-11 20:00:00+00:00,3.3215999999999997,1.18,4.518309201143672,63.34409184077742,1.17,191.29,2.17,68.8
2020-03-11 21:00:00+00:00,4.348316666666666,1.32,5.0223125851180015,76.54613236753706,1.13,191.27,2.23,66.91
2020-03-11 22:00:00+00:00,4.45345,1.19,5.332725019162956,86.48506105840534,1.09,191.25,2.28,65.01
2020-03-11 23:00:00+00:00,4.9108,1.2,5.1285255649652575,87.22164365238855,1.05,191.23,2.34,63.12
2020-03-12 00:00:00+00:00,3.6471999999999998,1.12,5.292504290081691,101.02282781453744,1.01,190.97,2.8,71.86
2020-03-12 01:00:00+00:00,3.2931166666666662,1.08,1.9786643235153265,49.13459335168614,0.98,190.71,3.27,80.59
2020-03-12 02:00:00+00:00,3.8009166666666663,0.97,3.0284731627346737,97.59313940879456,0.94,190.45,3.73,89.33
2020-03-12 03:00:00+00:00,2.764283333333333,0.99,3.393744645739087,89.9203835851864,0.91,190.48,3.49,84.62
2020-03-12 04:00:00+00:00,2.88855,0.96,2.8705937017733048,95.93387438717741,0.89,190.51,3.25,79.92
2020-03-12 05:00:00+00:00,4.0981499999999995,1.02,3.7034467551435073,90.82481986547016,0.86,190.54,3.01,75.21
2020-03-12 06:00:00+00:00,4.196783333333333,0.95,4.181224750007246,100.1487848824541,0.84,190.33,3.18,74.03
2020-03-12 07:00:00+00:00,3.9700166666666674,0.88,4.0597083674826075,92.59006111270084,0.82,190.11,3.36,72.86
2020-03-12 08:00:00+00:00,3.5554666666666663,0.89,3.881991547958078,108.28603683656245,0.8,189.9,3.53,71.68
2020-03-12 09:00:00+00:00,3.955666666666667,0.83,3.8183691927638455,110.14088436710672,0.79,188.93,4.07,77.25
2020-03-12 10:00:00+00:00,4.7766166666666665,0.85,4.584052278321792,82.63378757773556,0.79,187.97,4.62,82.82
2020-03-12 11:00:00+00:00,6.35995,0.82,6.2139801629298095,88.4396884225812,0.78,187.0,5.16,88.39
2020-03-12 12:00:00+00:00,7.2950333333333335,0.84,6.622428287613106,97.64202807009977,0.79,186.73,5.76,90.0
2020-03-12 13:00:00+00:00,7.330933333333333,0.78,7.560903711645444,95.19289312972704,0.81,186.45,6.37,91.6
2020-03-12 14:00:00+00:00,7.989766666666667,0.84,7.453134495860831,97.29247139715365,0.82,186.18,6.97,93.21
2020-03-12 15:00:00+00:00,9.425816666666668,0.86,9.169282832510254,102.65400403911327,0.85,186.31,7.16,97.37
2020-03-12 16:00:00+00:00,9.607683333333332,0.87,8.9220235038117,106.10035871380056,0.87,186.45,7.36,101.52
2020-03-12 17:00:00+00:00,9.771983333333333,0.93,9.666562545193893,107.30532677918184,0.9,186.58,7.55,105.68
2020-03-12 18:00:00+00:00,9.813816666666666,1.0,8.904729963816994,109.42027091880415,0.91,186.36,7.12,106.93
2020-03-12 19:00:00+00:00,10.073500000000001,0.96,8.89858232977581,106.79026559846831,0.91,186.13,6.68,108.19
2020-03-12 20:00:00+00:00,10.737033333333331,0.98,9.197925308254872,109.31377105590643,0.92,185.91,6.25,109.44
2020-03-12 21:00:00+00:00,11.821233333333334,0.96,9.75771748951245,109.1598870789727,0.95,157.39,7.15,106.06
2020-03-12 22:00:00+00:00,13.837516666666666,0.97,10.600794429764106,108.39472031761407,0.99,128.88,8.06,102.69
2020-03-12 23:00:00+00:00,13.47118333333333,1.02,11.754767133592921,107.38128496903572,1.02,100.36,8.96,99.31
2020-03-13 00:00:00+00:00,15.321216666666666,1.0,13.438559058043545,113.16761311166542,1.08,103.19,8.94,106.81
2020-03-13 01:00:00+00:00,14.541599999999997,1.09,12.074746697791724,110.39277670904691,1.15,106.03,8.91,114.3
2020-03-13 02:00:00+00:00,13.849866666666669,1.25,13.557531279928027,117.74483585415035,1.21,108.86,8.89,121.8
2020-03-13 03:00:00+00:00,13.246416666666669,1.14,14.13775955015402,122.36542087445733,1.31,114.48,9.16,125.03
2020-03-13 04:00:00+00:00,16.592516666666665,1.23,14.070295313030787,129.0409989421787,1.4,120.09,9.44,128.26
2020-03-13 05:00:00+00:00,16.26205,1.48,16.19414346581953,134.02208271564024,1.5,125.71,9.71,131.49
2020-03-13 06:00:00+00:00,16.61151666666667,1.37,17.393739801283395,138.41173717044563,1.62,130.96,10.29,133.82
2020-03-13 07:00:00+00:00,17.564783333333335,1.53,18.00625748991887,141.33943441774323,1.73,136.22,10.87,136.16
2020-03-13 08:00:00+00:00,18.810716666666668,1.56,17.88021385309603,144.37420808183373,1.85,141.47,11.45,138.49
2020-03-13 09:00:00+00:00,18.186333333333334,1.74,18.130173022138305,147.26105172043998,1.91,143.29,11.75,142.18
2020-03-13 10:00:00+00:00,18.932475,1.81,18.481150271695327,151.33977573273867,1.97,145.11,12.04,145.87
2020-03-13 11:00:00+00:00,18.592716666666664,1.95,18.85121988171432,157.3644711987061,2.03,146.93,12.34,149.56
2020-03-13 12:00:00+00:00,18.209883333333334,1.85,18.97889888845937,168.53234812956356,2.08,150.28,11.83,161.29
2020-03-13 13:00:00+00:00,17.841333333333335,1.91,19.667201000808284,187.8183167907412,2.12,153.63,11.33,173.01
2020-03-13 14:00:00+00:00,18.202683333333336,1.77,19.80291016715244,196.94435159925573,2.17,156.98,10.82,184.74
2020-03-13 15:00:00+00:00,19.6032,1.63,19.592242984719764,194.68841085119072,2.24,161.45,11.17,197.01
2020-03-13 16:00:00+00:00,18.786666666666665,1.84,20.704346659585546,201.66462243089438,2.3,165.92,11.53,209.29
2020-03-13 17:00:00+00:00,17.785116666666667,1.76,19.595663903722354,230.21755158945615,2.37,170.39,11.88,221.56
2020-03-13 18:00:00+00:00,15.774566666666667,1.94,17.485818380717703,246.66776586191705,2.36,171.77,11.15,228.64
2020-03-13 19:00:00+00:00,13.93969411764706,1.9,15.545865585782574,261.05218891319316,2.34,173.14,10.42,235.71
2020-03-13 20:00:00+00:00,12.938541176470588,1.9,15.439294205194562,262.5238471904531,2.33,174.52,9.69,242.79
2020-03-13 21:00:00+00:00,12.078614705882352,1.77,14.85914441078118,271.2132804888089,2.22,173.31,9.11,249.88
2020-03-13 22:00:00+00:00,13.683783333333333,1.67,19.966135259443426,276.98544237503324,2.12,172.1,8.54,256.97
2020-03-13 23:00:00+00:00,13.4263,1.58,18.192421265568644,281.4884429699338,2.01,170.89,7.96,264.06
2020-03-14 00:00:00+00:00,14.349866666666665,1.58,17.37557410099523,284.1816587462901,1.98,172.32,8.8,278.21
2020-03-14 01:00:00+00:00,15.88545,1.55,15.049410249466293,296.7960638453875,1.96,173.76,9.64,292.36
2020-03-14 02:00:00+00:00,18.268666666666665,1.54,16.60930088709086,302.53327369550203,1.93,175.19,10.48,306.51
2020-03-14 03:00:00+00:00,17.568616666666667,1.45,15.902232711756008,313.65602151241865,1.9,173.74,10.14,314.19
2020-03-14 04:00:00+00:00,17.11185,1.53,15.741364671032231,340.92877982688736,1.88,172.28,9.81,321.86
2020-03-14 05:00:00+00:00,14.618699999999999,1.56,14.100535644906426,342.977178435596,1.85,170.83,9.47,329.54
2020-03-14 06:00:00+00:00,12.849533333333333,1.62,11.488149673629131,332.66017207009145,1.82,171.49,9.29,324.41
2020-03-14 07:00:00+00:00,13.102383333333336,1.68,10.995729635247631,323.45397084060295,1.78,172.16,9.11,319.29
2020-03-14 08:00:00+00:00,12.839266666666667,1.64,11.180802637572802,318.5528801528046,1.75,172.82,8.93,314.16
2020-03-14 09:00:00+00:00,11.106933333333336,1.74,11.011106626042686,315.67631602810036,1.71,173.38,9.24,309.11
2020-03-14 10:00:00+00:00,10.766616666666666,1.52,10.957582028110734,314.98144044214854,1.66,173.95,9.55,304.07
2020-03-14 11:00:00+00:00,10.449133333333334,1.56,10.835957399062352,311.76955131580274,1.62,174.51,9.86,299.02
2020-03-14 12:00:00+00:00,11.509050000000002,1.51,10.581038593887467,311.83620738460536,1.58,174.71,9.62,297.08
2020-03-14 13:00:00+00:00,10.088683333333334,1.46,9.373056273354877,317.35247549593674,1.55,174.92,9.38,295.13
2020-03-14 14:00:00+00:00,9.52495,1.44,8.457176235793593,315.0812113121483,1.51,175.12,9.14,293.19
2020-03-14 15:00:00+00:00,10.584266666666668,1.45,7.4625698394771645,302.8214701363063,1.49,175.99,9.37,291.45
2020-03-14 16:00:00+00:00,11.5156,1.35,7.523372951946191,296.10672439247816,1.47,176.87,9.59,289.71
2020-03-14 17:00:00+00:00,10.3859,1.4,7.7666925354411305,285.2487028515733,1.45,177.74,9.82,287.97
2020-03-14 18:00:00+00:00,9.221416666666665,1.16,8.063460816335649,277.24914764442195,1.38,178.72,9.02,285.17
2020-03-14 19:00:00+00:00,9.003750000000002,1.05,8.85932631421147,285.55779192165903,1.31,179.7,8.22,282.36
2020-03-14 20:00:00+00:00,8.291933333333333,0.91,7.858403402695707,274.1492464835049,1.24,180.68,7.42,279.56
2020-03-14 21:00:00+00:00,8.717049999999999,0.84,7.643122401156621,273.0442420496274,1.13,180.84,6.69,278.94
2020-03-14 22:00:00+00:00,7.077216666666668,0.8,7.7861944546546304,270.6442577005186,1.03,181.01,5.96,278.31
2020-03-14 23:00:00+00:00,5.554333333333333,0.69,7.723407360113248,265.2407354050489,0.92,181.17,5.23,277.69
2020-03-15 00:00:00+00:00,5.835383333333334,0.73,7.2476668464742735,265.14439847668143,0.94,181.19,7.1,297.55
2020-03-15 01:00:00+00:00,7.703116666666666,0.62,6.6518390140840635,311.9315936455071,0.96,181.21,8.97,317.4
2020-03-15 02:00:00+00:00,10.220566666666667,0.64,7.8606499082721175,324.5254202826327,0.98,181.23,10.84,337.26
2020-03-15 03:00:00+00:00,11.930583333333333,0.57,12.848811505882786,342.59767698670083,1.0,231.87,9.96,342.46
2020-03-15 04:00:00+00:00,13.1242,0.73,13.680317646011169,341.55358315623687,1.01,282.5,9.08,347.67
2020-03-15 05:00:00+00:00,9.804183333333333,0.9,8.192532922713003,348.6538772644525,1.03,333.14,8.2,352.87
2020-03-15 06:00:00+00:00,7.841933333333333,0.85,7.515459412266478,12.278183367291545,1.02,340.82,7.88,1.12
2020-03-15 07:00:00+00:00,7.8723,0.62,7.5092609478401915,12.872369679503207,1.0,348.51,7.57,9.38
2020-03-15 08:00:00+00:00,8.406416666666667,0.63,7.349021190535012,24.163929370044738,0.99,356.19,7.25,17.63
2020-03-15 09:00:00+00:00,5.506883333333334,0.68,8.241253797501821,24.72729992522613,0.98,2.7,7.33,18.98
2020-03-15 10:00:00+00:00,6.397183333333333,0.66,7.568435051155925,26.939594509840614,0.96,9.21,7.4,20.33
2020-03-15 11:00:00+00:00,6.238016666666667,0.68,7.368965968773196,27.164239837687486,0.95,15.72,7.48,21.68
2020-03-15 12:00:00+00:00,7.39355,0.77,7.410532574152435,32.028934822309516,0.92,50.47,6.95,20.96
2020-03-15 13:00:00+00:00,8.0124,0.74,6.932163848266883,28.002431434534515,0.88,85.21,6.42,20.24
2020-03-15 14:00:00+00:00,8.731516666666666,0.82,7.213098748328432,25.34126647673719,0.85,119.96,5.89,19.52
2020-03-15 15:00:00+00:00,8.1868,0.93,7.396953641955862,24.457392361146105,0.82,119.86,5.7,17.21
2020-03-15 16:00:00+00:00,8.138233333333334,0.88,7.204679177274149,24.108701556243428,0.79,119.77,5.5,14.91
2020-03-15 17:00:00+00:00,6.725233333333333,0.88,6.974349778742591,23.835460920345213,0.76,119.67,5.31,12.6
2020-03-15 18:00:00+00:00,5.49495,0.84,6.331610343273141,21.505549990977674,0.73,119.53,4.67,20.33
2020-03-15 19:00:00+00:00,3.9958666666666667,0.8,5.909175833559907,17.659004011944827,0.71,119.4,4.04,28.06
2020-03-15 20:00:00+00:00,2.577083333333333,0.74,5.621010169999906,18.301401619630724,0.68,119.26,3.4,35.79
2020-03-15 21:00:00+00:00,1.4361666666666668,0.68,5.041828452839057,21.057890263915624,0.66,119.1,2.77,75.88
2020-03-15 22:00:00+00:00,1.4238666666666668,0.64,4.606746402538775,35.94044870104358,0.63,118.95,2.13,115.97
2020-03-15 23:00:00+00:00,1.8915833333333334,0.61,4.615199033497565,35.241803438333996,0.61,118.79,1.5,156.06
2020-03-16 00:00:00+00:00,2.8518833333333333,0.57,4.688666516116147,32.219468751769625,0.6,118.09,1.3,167.0
2020-03-16 01:00:00+00:00,2.43045,0.59,1.8664702062506529,165.4787535421222,0.58,117.38,1.09,177.94
2020-03-16 02:00:00+00:00,1.2062499999999998,0.6,0.8857661363861324,185.14062123956504,0.57,116.68,0.89,188.88
2020-03-16 03:00:00+00:00,1.9157,0.56,2.242780817694661,312.1333803911068,0.56,116.47,1.34,152.73
2020-03-16 04:00:00+00:00,6.561183333333333,0.51,2.4174902761588712,343.2630058027516,0.55,116.27,1.8,116.57
2020-03-16 05:00:00+00:00,7.4218,0.53,2.6373014683019043,6.4148078078570725,0.54,116.06,2.25,80.42
2020-03-16 06:00:00+00:00,6.487016666666666,0.64,2.6599895371195843,101.30307349962904,0.57,115.94,3.62,69.93
2020-03-16 07:00:00+00:00,5.759383333333333,0.68,5.534337815427228,79.16269849934588,0.6,115.82,4.99,59.45
2020-03-16 08:00:00+00:00,5.972549999999999,0.74,6.420756656177317,69.76551676249915,0.63,115.7,6.36,48.96
2020-03-16 09:00:00+00:00,6.508983333333334,0.76,6.4101341546511765,58.01426848165374,0.68,115.72,5.88,61.7
2020-03-16 10:00:00+00:00,7.360433333333333,0.8,6.646938085110185,57.77454955893978,0.72,115.74,5.4,74.43
2020-03-16 11:00:00+00:00,9.432483333333334,0.91,6.3232455661533615,89.92591482727289,0.77,115.76,4.92,87.17
2020-03-16 12:00:00+00:00,10.717516666666667,1.13,6.631618010749816,90.16109929232826,0.79,115.96,5.24,91.53
2020-03-16 13:00:00+00:00,9.708583333333335,1.22,6.378329031742831,95.35070463790716,0.82,116.17,5.55,95.9
2020-03-16 14:00:00+00:00,9.609216666666667,1.3,6.545993452070265,99.17316823834196,0.84,116.37,5.87,100.26
2020-03-16 15:00:00+00:00,8.097533333333333,1.3,6.428942034504375,97.39113064076092,0.86,98.0,6.14,101.88
2020-03-16 16:00:00+00:00,7.5635,1.24,6.732651307152147,93.68215810322168,0.87,79.64,6.41,103.51
2020-03-16 17:00:00+00:00,8.324,1.3,7.153798851259185,92.47654940809772,0.89,61.27,6.68,105.13
2020-03-16 18:00:00+00:00,8.522800000000002,1.12,7.4522318348931575,93.0962219159766,0.92,64.54,6.98,106.5
2020-03-16 19:00:00+00:00,9.035633333333335,1.11,7.5175834810111155,97.12990723472387,0.96,67.81,7.29,107.88
2020-03-16 20:00:00+00:00,8.835716666666665,1.21,7.740479546163146,105.17425602673508,0.99,71.08,7.59,109.25
2020-03-16 21:00:00+00:00,10.053266666666667,1.14,8.269764410839322,106.985184565436,1.04,73.47,7.9,109.77
2020-03-16 22:00:00+00:00,10.259116666666667,1.26,8.500164090698457,109.06131940016914,1.09,75.86,8.2,110.29
2020-03-16 23:00:00+00:00,10.559683333333334,1.37,8.68528156622817,112.29473387214072,1.14,78.25,8.51,110.81
2020-03-17 00:00:00+00:00,10.08715,1.52,8.999214736200997,111.23512415453806,1.18,82.45,8.64,114.87
2020-03-17 01:00:00+00:00,10.190366666666668,1.43,9.181102146034052,116.68645752103949,1.21,86.66,8.77,118.94
2020-03-17 02:00:00+00:00,11.219616666666667,1.45,9.13834169071311,123.01107583355943,1.25,90.86,8.9,123.0
2020-03-17 03:00:00+00:00,10.996333333333332,1.41,9.277095695136934,116.96186760187307,1.29,96.08,9.14,129.24
2020-03-17 04:00:00+00:00,9.903766666666668,1.63,8.853418074397538,121.05475509877216,1.34,101.29,9.39,135.49
2020-03-17 05:00:00+00:00,9.596666666666668,1.53,8.564455985875725,132.39252599415676,1.38,106.51,9.63,141.73
2020-03-17 06:00:00+00:00,8.805116666666668,1.39,8.55912743403074,139.27785499358583,1.37,109.35,8.59,136.95
2020-03-17 07:00:00+00:00,8.452716666666667,1.33,8.858826221493306,134.88483130382014,1.37,112.18,7.55,132.16
2020-03-17 08:00:00+00:00,8.68445,1.27,8.313855368188579,125.30363010789095,1.36,115.02,6.51,127.38
2020-03-17 09:00:00+00:00,9.58245,1.37,7.994088352820373,123.4623792263872,1.36,116.53,6.12,116.51
2020-03-17 10:00:00+00:00,11.638716666666667,1.35,6.368613379104162,129.42291421887296,1.35,118.03,5.72,105.63
2020-03-17 11:00:00+00:00,12.551366666666668,1.5,6.3656622668483545,110.61884331009294,1.35,119.54,5.33,94.76
